id,title,isbn,page_count,publishing_date,form,publisher,language,author,illustrator,originally_published,genres,subject,awards,nominations,characters,description,sub_title
wX9jQgAACAAJ,Programming Ruby,"9780974514055, 0974514055",830,2005,Paperback,Pragmatic Bookshelf,English,"David Thomas, Chad Fowler, Andrew Hunt",,2001,,"Object-oriented programming (Computer science), Ruby (Computer program language), Object-oriented programming, Ruby, Ruby 1.8",,,,"Ruby is an increasingly popular, fully object-oriented dynamic programming language, hailed by many practitioners as the finest and most useful language available today. When Ruby first burst onto the scene in the Western world, the Pragmatic Programmers were there with the definitive reference manual, Programming Ruby: The Pragmatic Programmer's Guide.



Now in its second edition, author Dave Thomas has expanded the famous Pickaxe book with over 200 pages of new content, covering all the improved language features of Ruby 1.8 and standard library modules. The Pickaxe contains four major sections:
An acclaimed tutorial on using Ruby. The definitive reference to the language. Complete documentation on all built-in classes, modules, and methods Complete descriptio...",The Pragmatic Programmers' Guide
F0MjQEGCLxQC,CliffsNotes on Golding's Lord of the Flies,,101,2000,Paperback,Wiley,English,Maureen Kelly,,2000,,"Literary Criticism / European / English, Irish, Scottish, Welsh, Boys in literature, Survival after airplane accidents, shipwrecks, etc., in literature, Action and adventure films, Airplane crash survival in literature, Boys -- Drama, Castaways -- Drama, Cliffs Notes, English fiction -- Study guides -- Examinations -- 20th century -- History and criticism, Feature films, Films for the hearing impaired, Islands -- Drama, Literature -- History and criticism, Shipwreck survival in literature, Survival -- Drama",,,,"The original CliffsNotes study guides offer expert commentary on major themes, plots, characters, literary devices, and historical background. The latest generation of titles in this series also feature glossaries and visual elements that complement the classic, familiar format.
CliffsNotes on Lord of the Flies takes you on an exploration of William Golding's novel to the dark side of humanity, the savagery that underlies even the most civilized human beings. Follow Golding's group of young boys from hope to disaster and watch as they attempt to survive their uncivilized, unsupervised, and isolated environment.
You can rely on CliffsNotes on Lord of the Flies for character analyses, insightful essays, and chapter-by-chapter commentaries to ensure your safe passage through the ...",
v7q94Nxje8MC,A War Like No Other,"9780812969702, 0812969707",416,"September 12, 2006",Paperback,Random House Publishing Group,English,Victor Davis Hanson,,2005,,"History / Ancient / Greece, History / Civilization, History / Military / General, Greece -- History -- Peloponnesian War, 431-404 B.C.",,,,"One of our most provocative military historians, Victor Davis Hanson has given us painstakingly researched and pathbreaking accounts of wars ranging from classical antiquity to the twenty-first century. Now he juxtaposes an ancient conflict with our most urgent modern concerns to create his most engrossing work to date, A War Like No Other.

Over the course of a generation, the Hellenic city-states of Athens and Sparta fought a bloody conflict that resulted in the collapse of Athens and the end of its golden age. Thucydides wrote the standard history of the Peloponnesian War, which has given readers throughout the ages a vivid and authoritative narrative. But Hanson offers readers something new: a complete chronological account that reflects the political background of the time,...",How the Athenians and Spartans Fought the Peloponnesian War
X_RVAAAACAAJ,We Were Not Like Other People,"9780060255084, 0060255080",216,1989,,Harper & Row,English,Ėfraim Sevela,,1989,,"Jews -- Fiction -- Soviet Union, Jews -- Juvenile fiction -- Soviet Union, World War, 1939-1945 -- Fiction -- Soviet Union, World War, 1939-1945 -- Juvenile fiction -- Soviet Union, Jews -- Fiction -- Russia (Federation), World War, 1939-1945 -- Fiction, Young adult literature",,,,"Separated from his family when the Germans invade Russia during World War II, a young boy learns to fend for himself and earn a living whenever and however he can.",
QealPwAACAAJ,The lovely bones,"9781594130236, 159413023X",532,2004,,Large Print Press,English,Alice Sebold,,2002,"Novel, Psychological Fiction, Domestic Fiction","Domestic fiction, Fiction / Literary, Large type books, more",Indies Choice Book Award for Adult Fiction,,"Susie Salmon, George Harvey, Len Fenerman, Lindsey Salmon, Abigail Salmon, Ray Singh, Buckley Salmon, Mrs. Singh, Samuel Heckler, Hal Heckler, Grandma Lynn, Ruth Connors","Brutally raped and murdered by a deceptively mild-mannered neighbor, Susie begins with a compelling description of her death. During the next ten years, she watches over her family and friends as they struggle to cope with her murder. She observes their disintegrating lives with compassion and occasionally attempts, sometimes successfully, to communicate her love to them. Although the lives of all who knew her well are shaped by her tragic death, eventually her family and friends survive their pain and grief. In [this novel], Susie continues to grow emotionally. She learns that human existence is ""the helplessness of being alive, the dark bright pity of being human feeling as you went, groping in corners and opening your arms to light all of it part of navigating the unknown.""--Library Journal",
VANbAAAAMAAJ,Lovely in Her Bones,"9780345360359, 0345360354",224,"May 13, 1990",Paperback,Random House Publishing Group,English,Sharyn McCrumb,,1985,"Mystery, Fiction","Fiction / Indigenous, Fiction / Mystery & Detective / Amateur Sleuth, Fiction / Mystery & Detective / Women Sleuths, Excavations (Archaeology) -- Fiction, North Carolina -- Fiction, Detective and mystery stories, Forensic anthropology -- Fiction, Indians of North America -- Fiction -- North Carolina, Large type books, MacPherson, Elizabeth (Fictitious character) -- Fiction, Murder -- Fiction, Women anthropologists -- Fiction, Women forensic anthropologists -- Fiction",,,,"""Who but Sharyn McCrumb can make a skull with a bullet hole funny? Those who like sardonic wit, slightly bent characters, and good fun will love Lovely in Her Bones.""—Tony Hillerman

When an Appalachian dig to determine if an obscure Indian tribe in North Carolina can lay legal claim to the land they live on is stopped on account of murder, Elizabeth MacPherson—eager student of the rites of the past and mysteries of the present—starts digging deep. And when she mixes a little modern know-how with some old-fashioned suspicions, Elizabeth comes up with a batch of answers that surprise even the experts. . . .",
6qhhSAAACAAJ,"HTML, XHTML & CSS","9780321430847, 0321430840",456,2007,Paperback,Peachpit Press,English,Elizabeth Castro,,April 2003,,"Cascading style sheets, Electronic publishing, HTML (Document markup language), Hypertext systems, XHTML (Document markup language), Internet, Web sites -- Design, World Wide Web",,,,"Need to learn HTML fast? This best-selling reference's visual format and step-by-step, task-based instructions will have you up and running with HTML in no time. In this completely updated edition of our best-selling guide to HTML, Web expert and best-selling author Elizabeth Castro uses crystal-clear instructions and friendly prose to introduce you to all of today's HTML and XHTML essentials. Yoursquo;ll learn how to design, structure, and format your Web site. You'll create and use images, links, styles, lists, tables, frames, and forms, and you'll add sound and movies to your site. Finally, you will test and debug your site, and publish it to the Web. Along the way, you'll find extensive coverage of CSS techniques, current browsers (Opera, Safari, Firefox), creating pages for the mob...",
z4yLQwAACAAJ,1000 Record Covers,"9783822840856, 3822840858",574,2005,Paperback,Taschen,"French, German",Michael Ochs,,1996,,"Antiques & Collectibles / Records, Art / Techniques / Printmaking, Sound recordings -- Album covers, Art and music, Rock musicians -- Portraits, Sound recordings -- Catalogs -- Album covers",,,,"A fascinating survey of cover art (TASCHEN's 25th anniversary special edition) Record covers are a sign of our life and times. Like the music on the discs, they address such issues as love, life, death, fashion, and rebellion. For music fans the covers are the expression of a period, of a particular time in their lives. Many are works of art and have become as famous as the music they stand for?Andy Warhol's covers, for example, including the banana he designed for The Velvet Underground. This special edition of Record Covers presents a selection of the best 60s to 90s rock album covers from music archivist, disc jockey, journalist, and ex-record publicity executive Michael Ochs's enormous private collection. Both a trip down memory lane and a study in the evolution of cover art, this is a sweeping look at an under-appreciated art form.",
1di6Vv1mtPQC,Killing Yourself to Live,"9780743264464, 0743264460",272,"June 13, 2006",Paperback,Scribner,English,Chuck Klosterman,,"June 28, 2005","Biography, Autobiography","Music / Genres & Styles / Rock, Social Science / General, Social Science / Popular Culture, Biography & Autobiography / Personal Memoirs, Rock music -- Social aspects -- United States, Rock musicians -- Death",,,,"Building on the national bestselling success of Sex, Drugs, and Cocoa Puffs, preeminent pop culture writer Chuck Klosterman unleashes his best book yet—the story of his cross-country tour of sites where rock stars have died and his search for love, excitement, and the meaning of death.

For 6,557 miles, Chuck Klosterman thought about dying. He drove a rental car from New York to Rhode Island to Georgia to Mississippi to Iowa to Minneapolis to Fargo to Seattle, and he chased death and rock ‘n’ roll all the way. Within the span of twenty-one days, Chuck had three relationships end—one by choice, one by chance, and one by exhaustion. He snorted cocaine in a graveyard. He walked a half-mile through a bean field. A man in Dickinson, North Dakota, explained to him why we have fewer wi...",85% of a True Story
MfpvDwAAQBAJ,Vice,"9780553572490, 0553572490",419,"May 2, 1996",Paperback,Random House Publishing Group,English,Jane Feather,,"May 2, 1996","Romance novel, Historical romance, Historical Fiction","Fiction / Romance / Action & Adventure, Fiction / Romance / Historical / Victorian, Fiction / Romance / Suspense, Fiction / Romance / Historical / General, Historical fiction, Love stories, Romance fiction",,,,"From the incomparable Jane Feather, author of national bestsellers Vanity, Violet, and Valentine, comes this enthralling new romance of daring deception and forbidden passion...

Juliana drew the line at becoming a harlot. She had already begun the week as a bride...and ended it as a murderess. She was sure no one would believe that she'd hit her elderly groom with a bed warmer and knocked him dead quite by accident. So she did the only thing she could--she ran. Yet now she was in no
position to turn down a shocking proposition from the dangerously handsome Duke of Redmayne: that she become one man's wife and another man's mistress--his mistress.

Could she play such a role? Could she live up to such a bargain? And once she had tasted the pleasures of Redmayne's bed, would she ever want anything else?",
KMRReyLPyXMC,Zen and the Art of Motorcycle Maintenance,"9780060589462, 0060589469",540,"April 25, 2006",Paperback,HarperCollins,English,Robert M. Pirsig,,1974,"Biography, Autobiography, Philosophical fiction, Travel literature, Autobiographical novel","Philosophy / Eastern, Psychology / Emotions, Psychology / General, Fathers and sons -- United States, Motorcycles -- Maintenance and repair, Philosophy / Zen, Philosophy and civilization, Self, Travel / Essays & Travelogues, United States -- Description and travel -- 20th century, Zen Buddhism and science, Conduct of life, Ego (Psychology), Fathers and sons, Motorcycling, New Age movement, Paperbacks, Values",,National Book Award for Contemporary Affairs,,"THE CLASSIC BOOK THAT HAS INSPIRED MILLIONS
A penetrating examination of how we live and how to live better
Few books transform a generation and then establish themselves as touchstones for the generations that follow. Zen and the Art of Motorcycle Maintenance is one such book. This modern epic of a man's search for meaning became an instant bestseller on publication in 1974, acclaimed as one of the most exciting books in the history of American letters. It continues to inspire millions.
A narration of a summer motorcycle trip undertaken by a father and his son, Zen and the Art of Motorcycle Maintenance becomes a personal and philosophical odyssey into fundamental questions on how to live. The narrator's relationship with his son leads to a powerful self-rec...",An Inquiry Into Values
9-fBHAAACAAJ,Once Upon a Cool Motorcycle Dude,"9780802789471, 0802789471",32,April 2005,Hardcover,Bloomsbury USA,English,,"Carol Heyer, Kevin O'Malley, Scott Goto",2005,"Fairy tale, Fiction, Humor","Juvenile Fiction / General, Juvenile Fiction / Social Themes / General, Authorship -- Juvenile fiction, Fairy tales, Humorous stories, Juvenile Fiction / Humorous Stories, Motorcycles -- Fiction, Motorcyclists -- Juvenile fiction, Princesses -- Fiction, Princesses -- Juvenile fiction, Giants (Folklore) -- Juvenile fiction",,,,"When their teacher gives a joint storytelling assignment, a boy and a girl have different ideas of how their fairy tale should evolve. Can they agree on who will live happily ever after? With a cool motorcycle dude and a beautiful princess the possibilities are endless!

""Hilarious book, perfect for reading aloud."" -Barnes & Noble

Once upon a time there was ... a princess who loved all her beautiful ponies, a cool muscle dude who rode an awesome motorcycle. But a giant came and started stealing them! The dude came to fight the ugly, smelly giant with his mighty sword. She turned gold into thread while she cried for Buttercup, her favorite pony. And he took the princess's gold thread for payment The end!

Wait a minute! That's not how it ends!

Oh no?

Once upon a time there was a boy and a girl who had to tell a fairy tale to the class, but they couldn't agree on the story. Will everyone live happily ever after?",
N-In587uw_EC,Guidebook to Zen and the art of motorcycle maintenance,"9780688060695, 0688060692",407,"November 19, 1990",Paperback,HarperCollins,English,"Ron Di Santo, Tom Steele",,1990,,"Reference / General, Reference / Handbooks & Manuals, Conduct of life, Essentialism (Philosophy), Fathers and sons -- United States, Philosophy / History & Surveys / Modern, Philosophy and civilization, Reference / Personal & Practical Guides, Self, Transportation / Motorcycles / Repair & Maintenance, United States -- Description and travel, Values, Zen Buddhism and science, Ego (Psychology)",,,,"When Robert Pirsig’s Zen and the Art of Motorcycle Maintenance was first published in 1974, it caused a literary sensation. An entire generation was profoundly affected by the story of the narrator, his son, Chris, and their month-long motorcycle odyssey from Minnesota to California. A combination of philosophical speculation and psychological tension, the book is a complex story of relationships, values, madness, and, eventually, enlightenment.
Ron Di Santo and Tom Steele have spent years investigating the background and underlying symbolism of Pirsig’s work. Together, and with the approval of Robert Pirsig, they have written a fascinating reference/companion to the original.
Guidebook to Zen and the Art of Motorcycle Maintenance serves as a metaphorical backpac...",
1aBkQgAACAAJ,Motorcycle Basics Techbook,,222,"July 5, 2002",Paperback,"Haynes Manuals N. America, Incorporated",English,"Matthew Coombs, John Haynes, Pete Shoemark",,,,"Reference / Handbooks & Manuals, Transportation / Motorcycles / Repair & Maintenance, Motorcycles -- Amateurs' manuals -- Maintenance and repair, Motorcycles - Maintenance and repair - Amateurs' manuals",,,,"All common engine, chassis and electrical systems fully explained and illustrated. Topics covered include engine cycles and layouts, carburettors and fuel injection, ignition systems, clutches, gearbox, engine lubrication and cooling, wheels, tires, braking systems, suspension, steering, handling, design and electrical systems.",
9nxfsPujsYoC,War and Peace,,"1,344",1998,Paperback,Oxford University Press,English,"Leo Tolstoy, graf Leo Tolstoy, Louise Maude",,1867,"Novel, historical novel, Historical Fiction, Romance novel, War story, Philosophical fiction","Napoleonic Wars, 1800-1815 -- Campaigns -- Fiction -- Russia, more",Audie Award for Literary Fiction & Classics,"Audie Award for Literary Fiction & Classics, Audie Award for Best Female Narrator","Andrei Nikolayevich Bolkonsky, Pierre Bezukhov, Natasha Rostova, Hélène Kuragina, Nikolai Rostov, Dolokhov, Anatole Kuragin, Maria Bolkonskaya, Petya Rostov, Denisov, Boris Drubetskoy, Sonya, Mikhail Kutuzov, Amelie Bourienne, Lisa Bolkonskaya, Princess Drubetskoya, Napoleon, Czar Alexander I, Armand Augustin Louis de Caulaincourt, Levin August, Count von Bennigsen","Often called the greatest novel ever written, War and Peace is at once an epic of the Napoleonic Wars, a philosophical study, and a celebration of the Russian spirit. Tolstoy's genius is seen clearly in the multitude of characters in this massive chronicle--all of them fully realized and equally memorable. Out of this complex narrative emerges a profound examination of the individual's place in the historical process, one that makes it clear why Thomas Mann praised Tolstoy for his Homeric powers and placed War and Peace in the same category as the Iliad"" "" ""To read him . . . is to find one's way home . . . to everything within us that is fundamental and sane.""",
UTw1AwAAQBAJ,The Kingdom of God Is Within You,"9780486451381, 0486451380",352,"September 8, 2006",Paperback,Dover Publications,English,Leo Tolstoy,,1894,,"Religion / Christian Living / General, Christianity -- Controversial literature -- Essence, genius, nature, Government, Resistance to -- Religious aspects -- Christianity, Nonviolence -- Religious aspects -- Christianity, Philosophy / Religious, Religion / Philosophy, Religion / Psychology of Religion, Christianity -- Essence, genius, nature, Christianity -- Essence, genius, nature -- Controversial literature, Evil, Non-resistance to, War -- Religious aspects -- Christianity",,,,"Banned in Russia, Tolstoy's The Kingdom of God Is Within You was deemed a threat to church and state. The culmination of a lifetime's thought, it espouses a commitment to Jesus's message of turning the other cheek. In a bold and original manner, Tolstoy shows his readers clearly why they must reject violence of any sort—even that sanctioned by the state or the church—and urges them to look within themselves to find the answers to questions of morality.
In 1894, one of the first English translations of this book found its way into the hands of a young Gandhi. Inspired by its message of nonresistance to evil, the Mahatma declared it a source of ""independent thinking, profound morality, and truthfulness."" Much of this work's emotional and moral appeal lies in its emphasis on fair treat...",
KiiTEAAAQBAJ,Atlas Shrugged,"9780452011878, 0452011876","1,168",August 1999,Trade paperback,Penguin Publishing Group,English,Ayn Rand,,"October 10, 1957","Novel, Science fiction, Philosophical fiction, more","Fiction / Classics, Fiction / Literary, Fiction / Political, more",Prometheus Hall of Fame Award,National Book Award for Fiction,"John Galt, Dagny Taggart, Henry Rearden, Francisco d'Anconia, James Taggart, Ragnar Danneskjold, Lillian Rearden, Dan Conway, Ben Nealy, Robert Stadler, Richard Halley, Eddie Willers, Ellis Wyatt, Wesley Mouch, Floyd Ferris, Bertram Scudder, Orren Boyle, Quentin Daniels, Hugh Akston, Ken Danagger, Cherryl Brooks, Nathaniel Taggart, Mort Liddy, Paul Larkin, Philip Rearden, Eugene Lawson, Midas Mulligan, Cuffy Meigs, Judge Narragansett, Owen Kellogg, Mr. Mowen, Ivy Starnes, Balph Eubank, Kip Chalmers, Fred Kinnan, Mr. Thompson, Jeff Allen, Gertrude Rearden, Gerald Starnes, Kay Ludlow, Dick McNamara, Liz Blaine, Conductor Character in Atlas Shrugged, Dagny Taggart's Father, Brakeman, Mrs. Whitcomb, Waiter Character in Atlas Shrugged, Pop Harper, Engineer Character in Atlas Shrugged, Gilbert Vail","Peopled by larger-than-life heroes and villains, charged with towering questions of good and evil, Atlas Shrugged is Ayn Rand’s magnum opus: a philosophical revolution told in the form of an action thriller—nominated as one of America’s best-loved novels by PBS’s The Great American Read.

Who is John Galt? When he says that he will stop the motor of the world, is he a destroyer or a liberator? Why does he have to fight his battles not against his enemies but against those who need him most? Why does he fight his hardest battle against the woman he loves?

You will know the answer to these questions when you discover the reason behind the baffling events that play havoc with the lives of the amazing men and women in this book. You will discover why a produc...",
07CNEAAAQBAJ,For the New Intellectual,"9780451163080, 0451163087",192,December 1963,Paperback,Penguin Publishing Group,English,Ayn Rand,,1961,,"Philosophy / Essays, Philosophy / History & Surveys / Modern, Philosophy / Individual Philosophers, Conduct of life, Egoism, Literary Collections / Essays, Philosophy, Modern -- 20th century, Rand, Ayn -- Philosophy, Conservatism, Philosophy, Philosophy, American -- 20th century, Rand, Ayn, Right and left (Political science)",,,,"Here is Ayn Rand’s first non-fiction work—a challenge to the prevalent philosophical doctrines of our time and the “atmosphere of guilt, of panic, of despair, of boredom, and of all-pervasive evasion” that they create.

As incisive and relevant today as it was sixty years ago, this book presents the essentials of Ayn Rand’s philosophy “for those who wish to acquire an integrated view of existence.” In the title essay, she offers an analysis of Western culture, discusses the causes of its progress, its decline, its present bankruptcy, and points the road to an intellectual renaissance.

One of the most controversial figures on the intellectual scene, Ayn Rand was the proponent of a moral philosophy—and ethic of rational self-interest—that stands in sharp opposition to th...",The Philosophy of Ayn Rand (50th Anniversary Edition)
iy7uAAAAMAAJ,The Fountainhead (Centennial Edition Hardcover),"9780452286757, 0452286751",752,"April 26, 2005",Hardcover,Penguin Publishing Group,English,Ayn Rand,,1943,"Novel, Philosophical fiction, Psychological Fiction","Fiction / Classics, Fiction / Literary, Fiction / Political, Architects -- Fiction, Corruption -- Fiction, Individualism -- Fiction, Man-woman relationships -- Fiction, Philosophical literature, Psychological fiction",,,"Howard Roark, Gail Wynand, Peter Keating, Ellsworth M Toohey, Dominique Francon, Gus Webb, Steven Mallory","The revolutionary literary vision that sowed the seeds of Objectivism, Ayn Rand's groundbreaking philosophy, and brought her immediate worldwide acclaim.

This modern classic is the story of intransigent young architect Howard Roark, whose integrity was as unyielding as granite...of Dominique Francon, the exquisitely beautiful woman who loved Roark passionately, but married his worst enemy...and of the fanatic denunciation unleashed by an enraged society against a great creator. As fresh today as it was then, Rand’s provocative novel presents one of the most challenging ideas in all of fiction—that man’s ego is the fountainhead of human progress...

“A writer of great power. She has a subtle and ingenious mind and the capacity of writing brilliantly, beautifully, bitterly...This is the only novel of ideas written by an American woman that I can recall.”—The New York Times",
RYAbzwEACAAJ,The Virtue of Selfishness,"9780451163936, 0451163931",173,1970,Paperback,Penguin Publishing Group,English,"Ayn Rand, Nathaniel Branden",,1964,,"Philosophy / Epistemology, Philosophy / Essays, Philosophy / Ethics & Moral Philosophy, Egoism, Objectivism (Philosophy), Selfishness",,,,"A collection of essays that sets forth the moral principles of Objectivism, Ayn Rand's controversial, groundbreaking philosophy.

Since their initial publication, Rand's fictional works—Anthem, The Fountainhead, and Atlas Shrugged—have had a major impact on the intellectual scene. The underlying theme of her famous novels is her philosophy, a new morality—the ethics of rational self-interest—that offers a robust challenge to altruist-collectivist thought.

Known as Objectivism, her divisive philosophy holds human life—the life proper to a rational being—as the standard of moral values and regards altruism as incompatible with man's nature. In this series of essays, Rand asks why man needs morality in the first place, and arrives at an answer that redefines a new code of ethics based on the virtue of selfishness.

More Than 1 Million Copies Sold!",Fiftieth Anniversary Edition
Z2s-PgAACAAJ,Anthem,"9780452281257, 0452281253",253,1999,Trade paperback,Plume,English,Ayn Rand,,1938,"Science fiction, Dystopian Fiction, Psychological Fiction","Fiction / Classics, Individuality -- Fiction, Man-woman relationships -- Fiction, Men -- Fiction -- Psychology, Psychological fiction, Time travel -- Fiction",Prometheus Hall of Fame Award,Retro Hugo Award for Best Novella,,"Ayn Rand's classic tale of a dystopian future of the great ""We""--a world that deprives individuals of a name or independence--that anticipates her later masterpieces, The Fountainhead and Atlas Shrugged.

They existed only to serve the state. They were conceived in controlled Palaces of Mating. They died in the Home of the Useless. From cradle to grave, the crowd was one--the great WE.

In all that was left of humanity there was only one man who dared to think, seek, and love. He lived in the dark ages of the future. In a loveless world, he dared to love the woman of his choice. In an age that had lost all trace of science and civilization, he had the courage to seek and find knowledge. But these were not the crimes for which he would be hunted. He was marked for dea...",
Ilp2NQEACAAJ,We the living,"9780451187840, 0451187849",464,1995,Paperback,Signet,English,Ayn Rand,,"April 7, 1936","Novel, Historical Fiction, Autobiographical novel, Political fiction, Fictional Autobiography","Fiction / Classics, Political fiction, Soviet Union -- Fiction -- History -- Revolution, 1917-1921, Soviet Union -- History -- Fiction -- Revolution, 1917-1921, Communism -- Fiction -- Soviet Union, Communists -- Fiction -- Soviet Union, Man-woman relationships -- Fiction, Self-sacrifice -- Fiction, Tuberculosis -- Fiction",,,,"An exploration of the eternal struggle of the individual versus the state, the novel offers the first statement of Rand's philosophy of Objectivism. With the continued interest of her enormous following around the world, this special anniversary edition is sure to be in great demand.",
t7CNEAAAQBAJ,Capitalism,,349,1967,Paperback,Penguin Publishing Group,English,"Ayn Rand, Nathaniel Branden, Alan Greenspan, Robert Hessen",,1966,,"Philosophy / Political, Political Science / Essays, Altruism, Capitalism, Capitalism -- Moral and ethical aspects, Political Science / History & Theory, United States -- Economic conditions -- 1945- -- Moral conditions, United States -- Economic conditions -- 1945- -- Moral conditions -- 1961-1971, United States -- Economic conditions -- 1945- -- Moral conditions -- 20th century, United States -- Economic conditions -- 1945-1960 -- 1961-1971 -- Moral conditions",,,,"In this series of essays, Ayn Rand presents her stand on the persecution of big business, the causes of war, the default of conservatism, and the evils of altruism.

The foundations of capitalism are being battered by a flood of altruism, which is the cause of the modern world's collapse. This is the view of Ayn Rand, a view so radically opposed to prevailing attitudes that it constitutes a major philosophic revolution. Here is a challenging new look at modern society by one of the most provocative intellectuals on the American scene.
 
This edition includes two articles by Ayn Rand that did not appear in the hardcover edition: “The Wreckage of the Consensus,” which presents the Objectivists’ views on Vietnam and the draft; and “Requiem for Man,” an answer to the Papal encyclical Progresso Populorum.",The Unknown Ideal (50th Anniversary Edition)
z8qNEAAAQBAJ,Letters of Ayn Rand,"9780452274044, 0452274044",704,February 1997,Paperback,Penguin Publishing Group,English,Ayn Rand,,1995,"Biography, Autobiography","Biography & Autobiography / Literary Figures, Biography & Autobiography / Philosophers, Literary Collections / Letters, Biography & Autobiography / Women, Novelists, American -- Correspondence -- 20th century, Women novelists, American -- Correspondence -- 20th cent, Objectivism (Philosophy), Philosophers -- Correspondence -- United States, Women novelists, American -- Correspondence -- 20th century, Women philosophers -- Correspondence -- United States",,,,"The publication of the letters of Ayn Rand is a cause for celebration, not only among the countless millions of Ayn Rand admirers the world over, but also among all those interested in the key political, philosophical, and artistic issues of our century. For there is no separation between Ayn Rand the vibrant, creative woman and Ayn Rand the intellectual dynamo, the rational thinker, who was also a passionately committed champion of individual freedom.
These remarkable letters begin in 1926, with a note from the twenty-year-old Ayn Rand, newly arrived in Chicago from Soviet Russia, an impoverished unknown determined to realize the promise of the land of opportunity. They move through her struggles and successes as a screenwriter, a playwright, and a novelist, her sensational tri...",
l7zIAgAAQBAJ,Sailing For Dummies,"9780471791430, 0471791431",432,"June 6, 2006",Paperback,Wiley,English,"J. J. Isler, Peter Isler",,"June 6, 1997",,"Sports & Recreation / Water Sports / Boating, Sports & Recreation / Water Sports / General, Sports & Recreation / Water Sports / Sailing, Sailing",,,,"Interested in learning to sail but feel like you’re navigating in murky waters? Sailing for Dummies, Second Edition introduces the basics of sailing, looks at the different types of sailboats and their basic parts, and teaches you everything you need to know before you leave the dock.
In Sailing for Dummies, Second Edition, two U.S. sailing champions show you how to:
Find and choose a sailing school Use life jackets correctly Tie ten nautical knots Handle sailing emergencies (such as capsizing and rescuing a man overboard) Launch your boat from a trailer, ramp, or beach Get your boat from point A to point B (and back again) Predict and respond to water and wind conditions Read charts, plot your course, use a compass, and find your position at sea
Sailing for Dummies shows ...",
X6MSAQAAIAAJ,Sailing from Byzantium,"9780553803815, 0553803816",335,2006,Hardcover,Delacorte Press,English,Colin Wells,,2006,,"Civilization, Islamic -- Byzantine influences, Civilization, Slavic -- Byzantine Influences, Europe, Western -- Civilization -- Byzantine influences, Islamic civilization -- Byzantine influences",,,,"A gripping intellectual adventure story,Sailing from Byzantiumsweeps you from the deserts of Arabia to the dark forests of northern Russia, from the colorful towns of Renaissance Italy to the final moments of a millennial city under siege…. Byzantium: the successor of Greece and Rome, this magnificent empire bridged the ancient and modern worlds for more than a thousand years. Without Byzantium, the works of Homer and Herodotus, Plato and Aristotle, Sophocles and Aeschylus, would never have survived. Yet very few of us have any idea of the enormous debt we owe them. The story of Byzantium is a real-life adventure of electrifying ideas, high drama, colorful characters, and inspiring feats of daring. In Sailing from Byzantium, Colin Wells tells of the missionaries, mystics, philosophers, ...",How a Lost Empire Shaped the World
v9nEtAEACAAJ,"Natural Cures ""they"" Don't Want You to Know about",,572,2004,,"Alliance Publishing Group, Incorporated",English,Kevin Trudeau,,2004,,"Alternative medicine, Complementary Therapies -- Popular Works, Naturopathy, Naturopathy -- Popular works, Self-care, Health, Therapeutics, Therapeutics -- Popular works, Therapeutics, Physiological",,,,"Are you aware that the overwhelming majority of what you eat everyday is poisoning you? Did you know that the medical profession, in partnership with the pharmaceutical industry, has a huge interest in keeping you sick rather than healing you?",
wCWhegoGUxwC,The Natural,"9780374502003, 0374502005",231,2003,Paperback,"Farrar, Straus and Giroux",English,Bernard Malamud,,"August 21, 1952","Novel, Fiction","Fiction / Literary, Fiction / Sports, Fiction / World Literature / American / 20th Century, Baseball players -- Fiction, Baseball players -- Fiction -- United States, Baseball stories, Fiction / Fantasy / Historical, Baseball",,,"Roy Hobbs, Iris Gaines, Pop Fisher, Max Mercy, Memo Paris","The classical novel (and basis for the acclaimed film starring Robert Redford) now in a new edition

Introduction by Kevin Baker

The Natural, Bernard Malamud's first novel, published in 1952, is also the first—and some would say still the best—novel ever written about baseball.

In it Malamud, usually appreciated for his unerring portrayals of postwar Jewish life, took on very different material—the story of a superbly gifted ""natural"" at play in the fields of the old daylight baseball era—and invested it with the hardscrabble poetry, at once grand and altogether believable, that runs through all his best work. Four decades later, Alfred Kazin's comment still holds true: ""Malamud has done something which—now that he has done it!—looks as if we have been waiting for it all our lives. He has really raised the whole passion and craziness and fanaticism of baseball as a popular spectacle to its ordained place in mythology.""",A Novel
bPeFnuD26gUC,Digging to America,"9780307263940, 0307263940",277,2006,Hardcover,Alfred A. Knopf,English,Anne Tyler,,"May 2, 2006","Psychological Fiction, Domestic Fiction","American fiction -- 21st century, Assimilation (Sociology) -- Fiction, Baltimore (Md.) -- Fiction, Domestic fiction, Friendship -- Fiction, Intercountry adoption -- Fiction, Iranian American women -- Fiction, Iranian Americans -- Fiction, Psychological fiction, Widows -- Fiction, Women immigrants -- Fiction",,,,"In what is perhaps her richest and most deeply searching novel, Anne Tyler gives us a story about what it is to be an American, and about Maryam Yazdan, who after
Thirty-five years in this country must finally come to terms with her ""outsiderness.""
Two families, who would otherwise never have come together, meet by chance at the Baltimore airport--the Donaldsons, a very American couple, and the Yazdans, Maryam's fully assimilated son and his attractive Iranian American wife. Each couple is awaiting the arrival of an adopted infant daughter from Korea. After the babies from distant Asia are delivered, Bitsy Donaldson impulsively invites the Yazdans to celebrate with an ""arrival party,"" an event that is repeated every year as the two families become more deeply intertwined.
...",A Novel
